[[34m2026-04-23 00:41:04[0m] Using peak_device_tflops=989.00 TFLOPs (per GPU).
[[34m2026-04-23 00:41:08[0m] Training arguments TrainingArguments(visual_gen=True, visual_und=True, results_dir='/mnt/wangty/diffuser_workdir/bagel/workdir/multi_1e-5/result', checkpoint_dir='/mnt/wangty/diffuser_workdir/bagel/workdir/multi_1e-5/result/checkpoints', wandb_project='bagel', wandb_name='run', wandb_runid='0', wandb_resume='allow', wandb_offline=True, global_seed=4396, auto_resume=True, resume_from='/mnt/wangty/model/BAGEL-7B-MoT', resume_model_only=True, finetune_from_ema=True, finetune_from_hf=True, log_every=10, save_every=1000, total_steps=8000, max_save=2, warmup_steps=200, lr_scheduler='cosine', lr=1e-05, min_lr=1e-07, beta1=0.9, beta2=0.95, eps=1e-15, ema=0.9999, disable_ema=True, max_grad_norm=1.0, timestep_shift=1.0, mse_weight=1.0, ce_weight=1.0, ce_loss_reweighting=False, expected_num_tokens=22500, gradient_accumulation_steps=1, peak_device_tflops=989.0, num_replicate=1, num_shard=8, sharding_strategy='HYBRID_SHARD', backward_prefetch='BACKWARD_PRE', cpu_offload=False, freeze_llm=False, freeze_vit=False, freeze_vae=True, freeze_und=False, copy_init_moe=True, use_flex=False)
[[34m2026-04-23 00:41:08[0m] Model arguments ModelArguments(model_path='/mnt/wangty/model/BAGEL-7B-MoT', llm_path='hf/Qwen2.5-0.5B-Instruct/', llm_qk_norm=True, tie_word_embeddings=False, layer_module='Qwen2MoTDecoderLayer', vae_path='flux/vae/ae.safetensors', vit_path='hf/siglip-so400m-14-980-flash-attn2-navit/', max_latent_size=64, latent_patch_size=2, vit_patch_size=14, vit_max_num_patch_per_side=70, connector_act='gelu_pytorch_tanh', interpolate_pos=False, vit_select_layer=-2, vit_rope=False, text_cond_dropout_prob=0.0, vae_cond_dropout_prob=0.0, vit_cond_dropout_prob=0.0)
[[34m2026-04-23 03:07:40[0m] (step=0001060) Train Loss mse: 0.2183, Train Loss ce: 0.0545, Train Steps/Sec: 0.17, Tokens/Sec: 31.59k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23215, Sample Lens: [5801, 5799, 5814, 5801], ETA: 11.34h, 
[[34m2026-04-23 03:08:39[0m] (step=0001070) Train Loss mse: 0.2147, Train Loss ce: 0.0541, Train Steps/Sec: 0.17, Tokens/Sec: 31.52k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23231, Sample Lens: [5817, 5797, 5813, 5804], ETA: 11.35h, 
[[34m2026-04-23 03:09:38[0m] (step=0001080) Train Loss mse: 0.2293, Train Loss ce: 0.0581, Train Steps/Sec: 0.17, Tokens/Sec: 31.31k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5807, 5800, 5801, 5809], ETA: 11.41h, 
[[34m2026-04-23 03:10:37[0m] (step=0001090) Train Loss mse: 0.2275, Train Loss ce: 0.0537, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5800, 5813, 5797, 5814], ETA: 11.34h, 
[[34m2026-04-23 03:11:36[0m] (step=0001100) Train Loss mse: 0.2031, Train Loss ce: 0.0551, Train Steps/Sec: 0.17, Tokens/Sec: 31.55k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23226, Sample Lens: [5799, 5815, 5799, 5813], ETA: 11.29h, 
[[34m2026-04-23 03:12:34[0m] (step=0001110) Train Loss mse: 0.2410, Train Loss ce: 0.0554, Train Steps/Sec: 0.17, Tokens/Sec: 31.66k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23210, Sample Lens: [5802, 5800, 5809, 5799], ETA: 11.23h, 
[[34m2026-04-23 03:13:34[0m] (step=0001120) Train Loss mse: 0.2353, Train Loss ce: 0.0567, Train Steps/Sec: 0.17, Tokens/Sec: 31.44k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5799, 5814, 5801, 5814], ETA: 11.29h, 
[[34m2026-04-23 03:14:33[0m] (step=0001130) Train Loss mse: 0.2192, Train Loss ce: 0.0583, Train Steps/Sec: 0.17, Tokens/Sec: 31.44k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23209, Sample Lens: [5799, 5811, 5800, 5799], ETA: 11.28h, 
[[34m2026-04-23 03:15:31[0m] (step=0001140) Train Loss mse: 0.2321, Train Loss ce: 0.0558, Train Steps/Sec: 0.17, Tokens/Sec: 31.62k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23243, Sample Lens: [5813, 5807, 5814, 5809], ETA: 11.20h, 
[[34m2026-04-23 03:16:30[0m] (step=0001150) Train Loss mse: 0.2146, Train Loss ce: 0.0534, Train Steps/Sec: 0.17, Tokens/Sec: 31.47k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23220, Sample Lens: [5811, 5797, 5801, 5811], ETA: 11.23h, 
[[34m2026-04-23 03:17:29[0m] (step=0001160) Train Loss mse: 0.2216, Train Loss ce: 0.0567, Train Steps/Sec: 0.17, Tokens/Sec: 31.62k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23240, Sample Lens: [5804, 5817, 5804, 5815], ETA: 11.16h, 
[[34m2026-04-23 03:18:28[0m] (step=0001170) Train Loss mse: 0.2273, Train Loss ce: 0.0565, Train Steps/Sec: 0.17, Tokens/Sec: 31.59k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23213, Sample Lens: [5802, 5813, 5799, 5799], ETA: 11.16h, 
[[34m2026-04-23 03:19:27[0m] (step=0001180) Train Loss mse: 0.2234, Train Loss ce: 0.0545, Train Steps/Sec: 0.17, Tokens/Sec: 31.64k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5802, 5805, 5801, 5803], ETA: 11.12h, 
[[34m2026-04-23 03:20:26[0m] (step=0001190) Train Loss mse: 0.2368, Train Loss ce: 0.0510, Train Steps/Sec: 0.17, Tokens/Sec: 31.47k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23209, Sample Lens: [5808, 5800, 5804, 5797], ETA: 11.17h, 
[[34m2026-04-23 03:21:25[0m] (step=0001200) Train Loss mse: 0.2287, Train Loss ce: 0.0546, Train Steps/Sec: 0.17, Tokens/Sec: 31.39k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5815, 5799, 5809, 5801], ETA: 11.18h, 
[[34m2026-04-23 03:22:24[0m] (step=0001210) Train Loss mse: 0.2294, Train Loss ce: 0.0545, Train Steps/Sec: 0.17, Tokens/Sec: 31.52k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23231, Sample Lens: [5804, 5814, 5800, 5813], ETA: 11.12h, 
[[34m2026-04-23 03:23:23[0m] (step=0001220) Train Loss mse: 0.2189, Train Loss ce: 0.0601, Train Steps/Sec: 0.17, Tokens/Sec: 31.69k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23232, Sample Lens: [5802, 5811, 5804, 5815], ETA: 11.04h, 
[[34m2026-04-23 03:24:21[0m] (step=0001230) Train Loss mse: 0.2222, Train Loss ce: 0.0600, Train Steps/Sec: 0.17, Tokens/Sec: 31.56k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23207, Sample Lens: [5798, 5809, 5801, 5799], ETA: 11.07h, 
[[34m2026-04-23 03:25:20[0m] (step=0001240) Train Loss mse: 0.2149, Train Loss ce: 0.0550, Train Steps/Sec: 0.17, Tokens/Sec: 31.54k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23213, Sample Lens: [5804, 5799, 5809, 5801], ETA: 11.06h, 
[[34m2026-04-23 03:26:19[0m] (step=0001250) Train Loss mse: 0.2114, Train Loss ce: 0.0540, Train Steps/Sec: 0.17, Tokens/Sec: 31.58k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23219, Sample Lens: [5801, 5810, 5801, 5807], ETA: 11.03h, 
[[34m2026-04-23 03:27:18[0m] (step=0001260) Train Loss mse: 0.2293, Train Loss ce: 0.0565, Train Steps/Sec: 0.17, Tokens/Sec: 31.44k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23213, Sample Lens: [5804, 5797, 5809, 5803], ETA: 11.06h, 
[[34m2026-04-23 03:28:17[0m] (step=0001270) Train Loss mse: 0.2320, Train Loss ce: 0.0521, Train Steps/Sec: 0.17, Tokens/Sec: 31.62k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23214, Sample Lens: [5809, 5802, 5805, 5798], ETA: 10.98h, 
[[34m2026-04-23 03:29:16[0m] (step=0001280) Train Loss mse: 0.2216, Train Loss ce: 0.0532, Train Steps/Sec: 0.17, Tokens/Sec: 31.63k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23233, Sample Lens: [5814, 5801, 5817, 5801], ETA: 10.96h, 
[[34m2026-04-23 03:30:15[0m] (step=0001290) Train Loss mse: 0.2134, Train Loss ce: 0.0557, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5802, 5809, 5802, 5809], ETA: 11.01h, 
[[34m2026-04-23 03:31:14[0m] (step=0001300) Train Loss mse: 0.1933, Train Loss ce: 0.0508, Train Steps/Sec: 0.17, Tokens/Sec: 31.47k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5802, 5813, 5799, 5797], ETA: 10.99h, 
[[34m2026-04-23 03:32:13[0m] (step=0001310) Train Loss mse: 0.2295, Train Loss ce: 0.0551, Train Steps/Sec: 0.17, Tokens/Sec: 31.58k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23218, Sample Lens: [5814, 5797, 5810, 5797], ETA: 10.93h, 
[[34m2026-04-23 03:33:12[0m] (step=0001320) Train Loss mse: 0.2048, Train Loss ce: 0.0506, Train Steps/Sec: 0.17, Tokens/Sec: 31.52k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23226, Sample Lens: [5812, 5803, 5808, 5803], ETA: 10.94h, 
[[34m2026-04-23 03:34:10[0m] (step=0001330) Train Loss mse: 0.2208, Train Loss ce: 0.0525, Train Steps/Sec: 0.17, Tokens/Sec: 31.67k, MFU: 21.1%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5800, 5799, 5813, 5799], ETA: 10.87h, 
[[34m2026-04-23 03:35:09[0m] (step=0001340) Train Loss mse: 0.2138, Train Loss ce: 0.0573, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5816, 5801, 5812, 5801], ETA: 10.94h, 
[[34m2026-04-23 03:36:08[0m] (step=0001350) Train Loss mse: 0.2151, Train Loss ce: 0.0522, Train Steps/Sec: 0.17, Tokens/Sec: 31.48k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23209, Sample Lens: [5804, 5798, 5799, 5808], ETA: 10.90h, 
[[34m2026-04-23 03:37:07[0m] (step=0001360) Train Loss mse: 0.2177, Train Loss ce: 0.0518, Train Steps/Sec: 0.17, Tokens/Sec: 31.58k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23220, Sample Lens: [5808, 5803, 5811, 5798], ETA: 10.85h, 
[[34m2026-04-23 03:38:06[0m] (step=0001370) Train Loss mse: 0.2247, Train Loss ce: 0.0555, Train Steps/Sec: 0.17, Tokens/Sec: 31.57k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23237, Sample Lens: [5815, 5802, 5815, 5805], ETA: 10.84h, 
[[34m2026-04-23 03:39:05[0m] (step=0001380) Train Loss mse: 0.2216, Train Loss ce: 0.0532, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5802, 5810, 5799, 5811], ETA: 10.86h, 
[[34m2026-04-23 03:40:04[0m] (step=0001390) Train Loss mse: 0.2342, Train Loss ce: 0.0531, Train Steps/Sec: 0.17, Tokens/Sec: 31.40k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5813, 5801, 5812, 5799], ETA: 10.86h, 
[[34m2026-04-23 03:41:03[0m] (step=0001400) Train Loss mse: 0.2105, Train Loss ce: 0.0549, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23218, Sample Lens: [5811, 5801, 5800, 5806], ETA: 10.83h, 
[[34m2026-04-23 03:42:02[0m] (step=0001410) Train Loss mse: 0.2275, Train Loss ce: 0.0531, Train Steps/Sec: 0.17, Tokens/Sec: 31.43k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5801, 5815, 5800, 5811], ETA: 10.82h, 
[[34m2026-04-23 03:43:02[0m] (step=0001420) Train Loss mse: 0.2407, Train Loss ce: 0.0551, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23220, Sample Lens: [5812, 5799, 5812, 5797], ETA: 10.84h, 
[[34m2026-04-23 03:44:01[0m] (step=0001430) Train Loss mse: 0.1957, Train Loss ce: 0.0576, Train Steps/Sec: 0.17, Tokens/Sec: 31.54k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23215, Sample Lens: [5799, 5809, 5800, 5807], ETA: 10.75h, 
[[34m2026-04-23 03:45:00[0m] (step=0001440) Train Loss mse: 0.1946, Train Loss ce: 0.0542, Train Steps/Sec: 0.17, Tokens/Sec: 31.51k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23238, Sample Lens: [5802, 5813, 5806, 5817], ETA: 10.74h, 
[[34m2026-04-23 03:45:59[0m] (step=0001450) Train Loss mse: 0.2170, Train Loss ce: 0.0536, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5799, 5811, 5800, 5801], ETA: 10.76h, 
[[34m2026-04-23 03:46:58[0m] (step=0001460) Train Loss mse: 0.2199, Train Loss ce: 0.0490, Train Steps/Sec: 0.17, Tokens/Sec: 31.33k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23216, Sample Lens: [5808, 5800, 5806, 5802], ETA: 10.77h, 
[[34m2026-04-23 03:47:58[0m] (step=0001470) Train Loss mse: 0.2306, Train Loss ce: 0.0601, Train Steps/Sec: 0.17, Tokens/Sec: 31.24k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23221, Sample Lens: [5809, 5801, 5810, 5801], ETA: 10.79h, 
[[34m2026-04-23 03:48:57[0m] (step=0001480) Train Loss mse: 0.2497, Train Loss ce: 0.0572, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23213, Sample Lens: [5803, 5804, 5797, 5809], ETA: 10.73h, 
[[34m2026-04-23 03:49:56[0m] (step=0001490) Train Loss mse: 0.2246, Train Loss ce: 0.0522, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23213, Sample Lens: [5797, 5809, 5802, 5805], ETA: 10.68h, 
[[34m2026-04-23 03:50:55[0m] (step=0001500) Train Loss mse: 0.2334, Train Loss ce: 0.0544, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5799, 5811, 5802, 5812], ETA: 10.70h, 
[[34m2026-04-23 03:51:54[0m] (step=0001510) Train Loss mse: 0.1920, Train Loss ce: 0.0464, Train Steps/Sec: 0.17, Tokens/Sec: 31.33k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5801, 5814, 5801, 5812], ETA: 10.69h, 
[[34m2026-04-23 03:52:53[0m] (step=0001520) Train Loss mse: 0.2455, Train Loss ce: 0.0509, Train Steps/Sec: 0.17, Tokens/Sec: 31.49k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23216, Sample Lens: [5804, 5800, 5813, 5799], ETA: 10.62h, 
[[34m2026-04-23 03:53:52[0m] (step=0001530) Train Loss mse: 0.2149, Train Loss ce: 0.0532, Train Steps/Sec: 0.17, Tokens/Sec: 31.48k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23233, Sample Lens: [5812, 5804, 5815, 5802], ETA: 10.61h, 
[[34m2026-04-23 03:54:51[0m] (step=0001540) Train Loss mse: 0.2430, Train Loss ce: 0.0581, Train Steps/Sec: 0.17, Tokens/Sec: 31.50k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23242, Sample Lens: [5808, 5812, 5806, 5816], ETA: 10.58h, 
[[34m2026-04-23 03:55:51[0m] (step=0001550) Train Loss mse: 0.2190, Train Loss ce: 0.0506, Train Steps/Sec: 0.17, Tokens/Sec: 31.40k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5799, 5813, 5800, 5816], ETA: 10.60h, 
[[34m2026-04-23 03:56:50[0m] (step=0001560) Train Loss mse: 0.2264, Train Loss ce: 0.0526, Train Steps/Sec: 0.17, Tokens/Sec: 31.35k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5802, 5811, 5803, 5814], ETA: 10.60h, 
[[34m2026-04-23 03:57:49[0m] (step=0001570) Train Loss mse: 0.2330, Train Loss ce: 0.0530, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23212, Sample Lens: [5799, 5800, 5810, 5803], ETA: 10.55h, 
[[34m2026-04-23 03:58:48[0m] (step=0001580) Train Loss mse: 0.2146, Train Loss ce: 0.0561, Train Steps/Sec: 0.17, Tokens/Sec: 31.39k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23222, Sample Lens: [5811, 5802, 5809, 5800], ETA: 10.55h, 
[[34m2026-04-23 03:59:48[0m] (step=0001590) Train Loss mse: 0.2042, Train Loss ce: 0.0525, Train Steps/Sec: 0.17, Tokens/Sec: 31.27k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5813, 5800, 5801, 5811], ETA: 10.58h, 
[[34m2026-04-23 04:00:46[0m] (step=0001600) Train Loss mse: 0.2314, Train Loss ce: 0.0515, Train Steps/Sec: 0.17, Tokens/Sec: 31.59k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5801, 5812, 5801, 5813], ETA: 10.45h, 
[[34m2026-04-23 04:01:45[0m] (step=0001610) Train Loss mse: 0.2100, Train Loss ce: 0.0522, Train Steps/Sec: 0.17, Tokens/Sec: 31.44k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23218, Sample Lens: [5802, 5811, 5797, 5808], ETA: 10.49h, 
[[34m2026-04-23 04:02:45[0m] (step=0001620) Train Loss mse: 0.2198, Train Loss ce: 0.0512, Train Steps/Sec: 0.17, Tokens/Sec: 31.39k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23221, Sample Lens: [5812, 5802, 5810, 5797], ETA: 10.49h, 
[[34m2026-04-23 04:03:44[0m] (step=0001630) Train Loss mse: 0.2099, Train Loss ce: 0.0495, Train Steps/Sec: 0.17, Tokens/Sec: 31.46k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23224, Sample Lens: [5809, 5797, 5815, 5803], ETA: 10.45h, 
[[34m2026-04-23 04:04:43[0m] (step=0001640) Train Loss mse: 0.2146, Train Loss ce: 0.0557, Train Steps/Sec: 0.17, Tokens/Sec: 31.41k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23213, Sample Lens: [5805, 5797, 5802, 5809], ETA: 10.45h, 
[[34m2026-04-23 04:05:42[0m] (step=0001650) Train Loss mse: 0.2193, Train Loss ce: 0.0556, Train Steps/Sec: 0.17, Tokens/Sec: 31.53k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5801, 5816, 5800, 5813], ETA: 10.39h, 
[[34m2026-04-23 04:06:41[0m] (step=0001660) Train Loss mse: 0.2166, Train Loss ce: 0.0493, Train Steps/Sec: 0.17, Tokens/Sec: 31.57k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23211, Sample Lens: [5800, 5797, 5814, 5800], ETA: 10.36h, 
[[34m2026-04-23 04:07:40[0m] (step=0001670) Train Loss mse: 0.1958, Train Loss ce: 0.0470, Train Steps/Sec: 0.17, Tokens/Sec: 31.33k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5813, 5797, 5815, 5803], ETA: 10.43h, 
[[34m2026-04-23 04:08:39[0m] (step=0001680) Train Loss mse: 0.2203, Train Loss ce: 0.0501, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23219, Sample Lens: [5809, 5801, 5798, 5811], ETA: 10.41h, 
[[34m2026-04-23 04:09:39[0m] (step=0001690) Train Loss mse: 0.2093, Train Loss ce: 0.0505, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23231, Sample Lens: [5812, 5801, 5804, 5814], ETA: 10.38h, 
[[34m2026-04-23 04:10:38[0m] (step=0001700) Train Loss mse: 0.2180, Train Loss ce: 0.0526, Train Steps/Sec: 0.17, Tokens/Sec: 31.36k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5804, 5811, 5797, 5815], ETA: 10.37h, 
[[34m2026-04-23 04:11:37[0m] (step=0001710) Train Loss mse: 0.1910, Train Loss ce: 0.0471, Train Steps/Sec: 0.17, Tokens/Sec: 31.53k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23217, Sample Lens: [5803, 5810, 5802, 5802], ETA: 10.29h, 
[[34m2026-04-23 04:12:36[0m] (step=0001720) Train Loss mse: 0.2061, Train Loss ce: 0.0569, Train Steps/Sec: 0.17, Tokens/Sec: 31.49k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23218, Sample Lens: [5811, 5799, 5801, 5807], ETA: 10.29h, 
[[34m2026-04-23 04:13:35[0m] (step=0001730) Train Loss mse: 0.2379, Train Loss ce: 0.0483, Train Steps/Sec: 0.17, Tokens/Sec: 31.18k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23229, Sample Lens: [5799, 5813, 5802, 5815], ETA: 10.38h, 
[[34m2026-04-23 04:14:35[0m] (step=0001740) Train Loss mse: 0.2094, Train Loss ce: 0.0509, Train Steps/Sec: 0.17, Tokens/Sec: 31.32k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23215, Sample Lens: [5802, 5808, 5801, 5804], ETA: 10.31h, 
[[34m2026-04-23 04:15:34[0m] (step=0001750) Train Loss mse: 0.2024, Train Loss ce: 0.0492, Train Steps/Sec: 0.17, Tokens/Sec: 31.35k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5815, 5800, 5815, 5798], ETA: 10.29h, 
[[34m2026-04-23 04:16:33[0m] (step=0001760) Train Loss mse: 0.2428, Train Loss ce: 0.0497, Train Steps/Sec: 0.17, Tokens/Sec: 31.50k, MFU: 21.0%, Local Samples: 4, Global Samples: 32, Seq Len: 23207, Sample Lens: [5797, 5797, 5812, 5801], ETA: 10.22h, 
[[34m2026-04-23 04:17:32[0m] (step=0001770) Train Loss mse: 0.2373, Train Loss ce: 0.0502, Train Steps/Sec: 0.17, Tokens/Sec: 31.34k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23227, Sample Lens: [5813, 5798, 5815, 5801], ETA: 10.26h, 
[[34m2026-04-23 04:18:31[0m] (step=0001780) Train Loss mse: 0.2116, Train Loss ce: 0.0501, Train Steps/Sec: 0.17, Tokens/Sec: 31.37k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5811, 5799, 5806, 5814], ETA: 10.23h, 
[[34m2026-04-23 04:19:31[0m] (step=0001790) Train Loss mse: 0.2154, Train Loss ce: 0.0509, Train Steps/Sec: 0.17, Tokens/Sec: 31.24k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23232, Sample Lens: [5805, 5814, 5804, 5809], ETA: 10.26h, 
[[34m2026-04-23 04:20:30[0m] (step=0001800) Train Loss mse: 0.1909, Train Loss ce: 0.0527, Train Steps/Sec: 0.17, Tokens/Sec: 31.43k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23210, Sample Lens: [5798, 5812, 5801, 5799], ETA: 10.18h, 
[[34m2026-04-23 04:21:29[0m] (step=0001810) Train Loss mse: 0.2385, Train Loss ce: 0.0535, Train Steps/Sec: 0.17, Tokens/Sec: 31.39k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5813, 5802, 5812, 5798], ETA: 10.18h, 
[[34m2026-04-23 04:22:28[0m] (step=0001820) Train Loss mse: 0.2300, Train Loss ce: 0.0540, Train Steps/Sec: 0.17, Tokens/Sec: 31.35k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23228, Sample Lens: [5811, 5801, 5812, 5804], ETA: 10.17h, 
[[34m2026-04-23 04:23:28[0m] (step=0001830) Train Loss mse: 0.2257, Train Loss ce: 0.0537, Train Steps/Sec: 0.17, Tokens/Sec: 31.42k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23230, Sample Lens: [5803, 5815, 5799, 5813], ETA: 10.13h, 
[[34m2026-04-23 04:24:27[0m] (step=0001840) Train Loss mse: 0.2365, Train Loss ce: 0.0470, Train Steps/Sec: 0.17, Tokens/Sec: 31.21k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23229, Sample Lens: [5800, 5817, 5801, 5811], ETA: 10.19h, 
[[34m2026-04-23 04:25:26[0m] (step=0001850) Train Loss mse: 0.2180, Train Loss ce: 0.0532, Train Steps/Sec: 0.17, Tokens/Sec: 31.38k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5797, 5814, 5803, 5811], ETA: 10.11h, 
[[34m2026-04-23 04:26:26[0m] (step=0001860) Train Loss mse: 0.2408, Train Loss ce: 0.0497, Train Steps/Sec: 0.17, Tokens/Sec: 31.38k, MFU: 20.9%, Local Samples: 4, Global Samples: 32, Seq Len: 23225, Sample Lens: [5801, 5813, 5800, 5811], ETA: 10.10h, 
[[34m2026-04-23 04:27:25[0m] (step=0001870) Train Loss mse: 0.2030, Train Loss ce: 0.0544, Train Steps/Sec: 0.17, Tokens/Sec: 31.31k, MFU: 20.8%, Local Samples: 4, Global Samples: 32, Seq Len: 23210, Sample Lens: [5802, 5798, 5809, 5801], ETA: 10.10h, 
